1/14/20,Bert's No Good,Various Artists,0.02
1/14/20,Bert's No Good,Various Artists,0.02
1/10/20,Bert's No Good,Various Artists,0.01
1/22/20,Bert's No Good,Various Artists,0.01
1/14/20,Beverly Hills,Various Artists,0.03
1/14/20,Beverly Hills,Various Artists,0.01
1/22/20,Beverly Hills,Various Artists,0.01
1/22/20,Beverly Hills,Various Artists,0.01
1/3/20,Big Oil Spill of Love,Various Artists,0.01
1/10/20,Big Oil Spill of Love,Various Artists,0.01
1/14/20,Big Oil Spill of Love,Various Artists,0.01
1/14/20,Big Oil Spill of Love,Various Artists,0.01
1/14/20,Big Oil Spill of Love,Various Artists,0.01
1/22/20,Big Oil Spill of Love,Various Artists,0.01
1/22/20,Bill Watterson,Various Artists,2.16
1/22/20,Bill Watterson,Various Artists,1.47
1/3/20,Bill Watterson,Various Artists,0.34
1/10/20,Bill Watterson,Various Artists,0.29
1/22/20,Bill Watterson,Various Artists,0.27
1/22/20,Bill Watterson,Various Artists,0.18
1/1/20,Bill Watterson,Various Artists,0.16
1/10/20,Bill Watterson,Various Artists,0.12
1/22/20,Bill Watterson,Various Artists,0.11
1/22/20,Bill Watterson,Various Artists,0.11
1/14/20,Bill Watterson,Various Artists,0.09
1/10/20,Bill Watterson,Various Artists,0.08
1/10/20,Bill Watterson,Various Artists,0.08
1/3/20,Bill Watterson,Various Artists,0.06
1/14/20,Bill Watterson,Various Artists,0.05
1/27/20,Bill Watterson,Various Artists,0.05
1/28/20,Bill Watterson,Various Artists,0.05
1/1/20,Bill Watterson,Various Artists,0.04
1/3/20,Bill Watterson,Various Artists,0.04
1/22/20,Bill Watterson,Various Artists,0.04
1/1/20,Bill Watterson,Various Artists,0.03
1/22/20,Bill Watterson,Various Artists,0.03
1/30/20,Bill Watterson,Various Artists,0.03
1/10/20,Bill Watterson,Various Artists,0.02
1/14/20,Bill Watterson,Various Artists,0.02
1/14/20,Bill Watterson,Various Artists,0.02
1/27/20,Bill Watterson,Various Artists,0.02
1/1/20,Bill Watterson,Various Artists,0.01
1/1/20,Bill Watterson,Various Artists,0.01
1/2/20,Bill Watterson,Various Artists,0.01
1/10/20,Bill Watterson,Various Artists,0.01
1/10/20,Bill Watterson,Various Artists,0.01
1/10/20,Bill Watterson,Various Artists,0.01
1/10/20,Bill Watterson,Various Artists,0.01
1/10/20,Bill Watterson,Various Artists,0.01
1/10/20,Bill Watterson,Various Artists,0.01
1/14/20,Bill Watterson,Various Artists,0.01
1/14/20,Bill Watterson,Various Artists,0.01
1/22/20,Bill Watterson,Various Artists,0.01
1/22/20,Bill Watterson,Various Artists,0.01
1/27/20,Bill Watterson,Various Artists,0.01
1/27/20,Bill Watterson,Various Artists,0.01
1/27/20,Bill Watterson,Various Artists,0.01
1/27/20,Bill Watterson,Various Artists,0.01
1/28/20,Bill Watterson,Various Artists,0.01
1/28/20,Bill Watterson,Various Artists,0.01
1/28/20,Bill Watterson,Various Artists,0.01
1/29/20,Bill Watterson,Various Artists,0.01
1/30/20,Bill Watterson,Various Artists,0.01
1/30/20,Bill Watterson,Various Artists,0.01
1/30/20,Bill Watterson,Various Artists,0.01
1/22/20,Birdf***er,Various Artists,0.02
1/14/20,Birdf***er,Various Artists,0.01
1/22/20,Birdf***er,Various Artists,0.01
1/10/20,Black Friday,Various Artists,0.11
1/10/20,Black Friday,Various Artists,0.01
1/10/20,Black Friday,Various Artists,0.01
1/10/20,Black Friday,Various Artists,0.01
1/14/20,Black Friday,Various Artists,0.01
1/22/20,Black Friday,Various Artists,0.01
1/22/20,Black Friday,Various Artists,0.01
1/10/20,Black Water (BP Version),Various Artists,0.04
1/10/20,Black Water (BP Version),Various Artists,0.04
1/10/20,Black Water (BP Version),Various Artists,0.01
1/14/20,Blair Witch,Various Artists,0.04
1/10/20,Blair Witch,Various Artists,0.03
1/2/20,Blair Witch,Various Artists,0.01
1/10/20,Blair Witch,Various Artists,0.01
1/14/20,Blair Witch,Various Artists,0.01
1/22/20,Blame the Elves,Various Artists,0.03
1/14/20,Blame the Elves,Various Artists,0.01
1/22/20,Blame the Elves,Various Artists,0.01
1/22/20,Blockbuster Video Girl,Various Artists,0.03
1/10/20,Blockbuster Video Girl,Various Artists,0.02
1/14/20,Blockbuster Video Girl,Various Artists,0.02
1/2/20,Blockbuster Video Girl,Various Artists,0.01
1/3/20,Blockbuster Video Girl,Various Artists,0.01
1/10/20,Blockbuster Video Girl,Various Artists,0.01
1/14/20,Blockbuster Video Girl,Various Artists,0.01
1/22/20,Blockbuster Video Girl,Various Artists,0.01
1/29/20,Blockbuster Video Girl,Various Artists,0.01
1/14/20,Blow Me Down,Various Artists,0.06
1/14/20,Blow Me Down,Various Artists,0.04
1/10/20,Blow Me Down,Various Artists,0.02
1/14/20,Blow Me Down,Various Artists,0.02
1/14/20,Blow Me Down,Various Artists,0.01
1/22/20,Blow Me Down,Various Artists,0.01
1/22/20,Blow Me Down,Various Artists,0.01
1/30/20,Blow Me Down,Various Artists,0.01
1/10/20,Blues Campbell,Various Artists,0.1
1/10/20,Blues Campbell,Various Artists,0.04
1/14/20,Blues Campbell,Various Artists,0.01
1/22/20,Blues Campbell,Various Artists,0.01
1/22/20,Blues Campbell,Various Artists,0.01
1/22/20,Blues Campbell,Various Artists,0.01
1/14/20,Brain Food,Various Artists,0.01
1/22/20,Brain Food,Various Artists,0.01
1/10/20,Break My Face,Various Artists,0.01
1/14/20,Break My Face,Various Artists,0.01
1/14/20,Break My Face,Various Artists,0.01
1/14/20,Breathalyzer,Various Artists,0.01
1/10/20,Britney's Bald As a Cue Ball but I'd Still Do Her,Various Artists,0.01
1/14/20,Britney's Bald As a Cue Ball but I'd Still Do Her,Various Artists,0.01
