1/30/20,I Just Sneezed in My Pie,Steve Goodie,0.03
1/30/20,I Just Sneezed in My Pie,Steve Goodie,0.02
1/30/20,I Just Sneezed in My Pie,Steve Goodie,0.01
1/30/20,I Just Sneezed in My Pie,Steve Goodie,0.01
1/30/20,I Just Sneezed in My Pie,Steve Goodie,0.01
1/30/20,I Just Sneezed in My Pie,Steve Goodie,0.01
1/30/20,I Just Sneezed in My Pie,Steve Goodie,0.01
1/30/20,I Just Sneezed in My Pie,Steve Goodie,0.01
1/30/20,I Like to Burp,Steve Goodie,0.01
1/30/20,I Like to Burp,Steve Goodie,0.01
1/30/20,I Like to Burp,Steve Goodie,0.01
1/30/20,I Love My Job,Steve Goodie,0.02
1/30/20,I Love My Job,Steve Goodie,0.01
1/30/20,I Wanna Be That Moose,Steve Goodie,0.01
1/30/20,I Wanna Be That Moose,Steve Goodie,0.01
1/30/20,I Wanna Eat a Big Piece of Cheese,Steve Goodie,0.02
1/30/20,I Wanna Eat a Big Piece of Cheese,Steve Goodie,0.02
1/30/20,I Wanna Eat a Big Piece of Cheese,Steve Goodie,0.01
1/30/20,I'm Donald Trump,Steve Goodie,0.37
1/30/20,I'm Donald Trump,Steve Goodie,0.1
1/30/20,I'm Donald Trump,Steve Goodie,0.1
1/30/20,I'm Donald Trump,Steve Goodie,0.02
1/30/20,I'm Donald Trump,Steve Goodie,0.02
1/30/20,I'm Donald Trump,Steve Goodie,0.01
1/30/20,I'm Donald Trump,Steve Goodie,0.01
1/30/20,I'm Donald Trump,Steve Goodie,0.01
1/30/20,I'm Donald Trump,Steve Goodie,0.01
1/30/20,If It's Right,Steve Goodie,0.01
1/30/20,If It's Right,Steve Goodie,0.01
1/30/20,If You Want To Say Fuck Say Fuck,Steve Goodie,0.03
1/30/20,If You Want To Say Fuck Say Fuck,Steve Goodie,0.02
1/30/20,If You Want To Say Fuck Say Fuck,Steve Goodie,0.01
1/30/20,If You Want To Say Fuck Say Fuck,Steve Goodie,0.01
1/30/20,If You Want To Say Fuck Say Fuck,Steve Goodie,0.01
1/30/20,It Runs in the Family,Steve Goodie,0.01
1/30/20,It's Daylight Savings Time!,Steve Goodie,0.01
1/30/20,Itchy Song #1543,Steve Goodie,0.01
1/30/20,Itchy Song #1543,Steve Goodie,0.01
1/30/20,Itchy Song #1543,Steve Goodie,0.01
1/30/20,Itchy Song #1543,Steve Goodie,0.01
1/30/20,Itchy Song #1543,Steve Goodie,0.01
1/30/20,Lookin' Out My Back Door,Steve Goodie,0.03
1/30/20,Lookin' Out My Back Door,Steve Goodie,0.01
1/30/20,Lookin' Out My Back Door,Steve Goodie,0.01
1/30/20,Lookin' Out My Back Door,Steve Goodie,0.01
1/30/20,Louis CK,Steve Goodie,0.01
1/30/20,Louis CK,Steve Goodie,0.01
1/30/20,Love Me Tinder,Steve Goodie,0.02
1/30/20,Miley the Sequel,Steve Goodie,0.03
1/30/20,Miley the Sequel,Steve Goodie,0.01
1/30/20,Miley the Sequel,Steve Goodie,0.01
1/30/20,My Dog Never Multi-Tasks,Steve Goodie,0.01
1/30/20,Nice Guys Finish Last,Steve Goodie,0.01
1/30/20,Nina,Steve Goodie,0.01
1/30/20,Nina,Steve Goodie,0.01
1/30/20,Nobody to Vote,Steve Goodie,0.02
1/30/20,Oh Darn It,Steve Goodie,0.01
1/30/20,Oh Darn It,Steve Goodie,0.01
1/30/20,Out in the Backyard,Steve Goodie,0.01
1/30/20,Out in the Backyard,Steve Goodie,0.01
1/30/20,Out in the Backyard,Steve Goodie,0.01
